,1,2,3,4,5
171,22839.4,22844.74,22830.57,22840.44,14.841482
172,22839.39,22840.44,22827.48,22828.32,14.094697
173,22827.79,22830.65,22812.15,22812.94,14.510762
174,22818.51,22845.21,22818.51,22829.57,15.489275
175,22828.13,22833.72,22821.23,22826.78,16.90363
176,22825.87,22825.87,22813.05,22813.33,11.469994
177,22813.95,22816.67,22803.57,22811.82,11.800811
178,22811.82,22950.0,22805.32,22823.83,17.562068
179,22823.82,22824.08,22807.64,22808.18,11.966213
180,22807.79,22808.04,22785.14,22804.38,12.376268
181,22804.41,22834.83,22804.34,22824.11,13.62189
182,22824.06,22847.67,22823.6,22842.3,15.641303
183,22841.99,22841.99,22817.59,22829.16,15.510149
184,22829.4,22835.57,22816.27,22817.88,16.566382
185,22818.09,22896.49,22817.3,22884.46,19.261257
186,22883.97,22890.83,22863.44,22876.44,18.452132
187,22874.73,22876.11,22789.42,22812.37,16.81263
188,22812.3,22830.89,22805.61,22825.45,20.79944
189,22825.45,22839.43,22786.74,22813.97,20.732417
190,22811.17,22852.34,22805.84,22839.96,19.325968
191,22837.39,22846.15,22813.59,22843.95,19.87176
192,22843.66,22868.44,22781.36,22781.9,19.078452
193,22781.52,22816.5,22780.43,22787.42,20.777528
194,22787.45,22850.38,22787.45,22840.89,19.708185
195,22841.06,22867.33,22833.66,22850.52,17.834814
196,22850.52,22875.73,22833.66,22839.53,17.598035
197,22839.25,22858.32,22832.43,22852.12,17.770595
198,22852.8,22863.62,22829.31,22831.77,19.243464
199,22832.15,22849.15,22821.66,22830.44,18.446555
200,22830.44,22831.03,22802.54,22806.63,15.964197
201,22805.79,22812.35,22779.3,22779.3,14.105513
202,22777.26,22789.24,22749.54,22787.71,20.110173
203,22787.74,22788.98,22767.09,22778.67,16.913798
204,22778.98,22790.19,22753.63,22777.28,17.125954
205,22775.82,22787.59,22755.9,22757.36,17.733718
206,22758.18,22787.17,22757.9,22784.92,20.340393
207,22784.5,22810.27,22773.83,22804.34,17.357012
208,22803.4,22823.82,22791.33,22823.61,18.946717
209,22821.69,22827.15,22808.92,22816.04,16.911369
210,22813.71,22836.29,22810.49,22826.53,16.601927
211,22825.0,22826.49,22812.89,22825.02,14.246174
212,22824.99,22889.1,22823.42,22876.98,16.267968
213,22875.33,23044.07,22874.02,23037.21,21.870226
214,23037.21,23047.13,22990.65,23041.14,20.274235
215,23042.0,23078.52,23012.96,23078.52,20.263893
216,23078.52,23091.66,23041.92,23053.98,17.645753
217,23053.98,23138.13,23048.75,23094.47,21.862942
218,23090.69,23107.15,23044.87,23044.87,18.809455
219,23043.53,23083.31,23043.02,23083.31,19.435786
220,23081.88,23115.38,23081.37,23106.26,17.812776
221,23108.09,23151.07,23098.12,23116.2,18.154042
222,23117.35,23134.86,23098.83,23100.15,18.474066
223,23101.44,23129.02,23100.88,23110.54,17.144056
224,23110.54,23117.88,23081.49,23081.49,16.968369
225,23081.64,23094.51,23066.69,23089.96,16.867877
226,23087.87,23091.19,23029.82,23040.29,16.532148
227,23040.29,23040.29,22966.29,22966.29,15.342367
228,22964.58,22973.59,22929.59,22942.95,22.519449
229,22956.0,22973.32,22950.33,22956.99,18.428219
230,22958.19,22992.31,22929.81,22978.29,19.925501
231,22979.29,22990.09,22959.29,22990.09,19.333862
232,22987.21,23028.65,22985.44,23008.23,16.232179
233,23008.77,23015.1,22995.12,22996.75,15.892523
234,22997.35,23004.52,22977.16,22999.35,18.60951
235,22999.62,23004.72,22980.76,22986.63,17.501058
236,22982.66,22991.34,22976.25,22988.14,17.335063
237,22988.14,23018.7,22987.2,23011.49,20.635697
238,23011.49,23012.25,22988.66,22988.66,16.661327
239,22989.57,23012.2,22989.46,22992.18,16.525172
240,22992.46,23009.74,22987.72,22992.78,15.209285
241,22992.78,22995.99,22957.22,22960.66,18.198095
242,22962.56,22982.1,22956.66,22978.18,16.132013
243,22977.68,23012.2,22975.39,23007.72,15.739875
244,23008.23,23013.12,22996.92,23003.12,14.387044
245,23003.19,23031.2,23002.35,23030.52,15.622933
246,23029.54,23039.25,23025.76,23034.52,15.101333
247,23035.64,23067.66,23035.32,23058.13,16.646527
248,23057.45,23068.64,23047.24,23065.42,16.208824
249,23064.92,23065.86,22960.92,23010.88,18.355803
250,23011.72,23057.95,23010.93,23057.41,19.242284
251,23056.33,23063.58,23045.13,23052.42,15.707406
252,23052.52,23052.66,23028.44,23039.83,16.623765
253,23040.11,23061.94,23037.54,23045.63,18.179911
254,23044.47,23050.41,23027.76,23034.56,15.885136
255,23035.58,23040.4,23012.25,23034.4,17.290168
256,23032.57,23057.61,23027.29,23057.29,19.547041
257,23057.17,23058.35,23035.03,23037.62,11.579313
258,23036.95,23258.07,22876.0,23026.12,21.970969
259,23026.76,23057.19,23026.76,23056.58,15.728948
260,23055.74,23060.49,23050.66,23055.69,16.477098
261,23052.68,23064.64,23040.67,23062.18,18.0394
262,23063.32,23074.42,23061.5,23071.67,15.587752
263,23071.46,23073.9,23048.57,23050.86,14.2196
264,23050.86,23051.17,22995.34,22998.85,18.158244
265,22999.56,23010.99,22995.87,22998.15,18.464833
266,22998.15,23010.18,22988.52,23009.38,16.373395
267,23008.72,23008.72,22667.79,22966.81,19.671291
268,22967.64,22980.78,22957.83,22957.83,18.391863
269,22958.89,23286.02,22255.1,22980.06,30.29715
270,22979.44,23741.82,22617.23,22979.72,34.229267
271,22980.65,23123.45,22177.64,22998.91,25.745939
272,22998.91,23265.8,22453.17,22996.52,27.362863
273,22996.18,23559.17,21945.3,22997.07,30.940024
274,22997.19,23340.61,22995.73,23017.28,21.37849
275,23017.89,23031.67,23013.73,23024.36,18.728591
276,23024.57,23046.14,23024.57,23045.38,14.542299
277,23045.56,23065.12,23043.19,23064.34,15.937072
278,23064.8,23068.74,23059.87,23065.25,13.803943
279,23064.79,23073.12,23052.7,23066.17,16.783201
280,23066.26,23122.01,23064.03,23115.48,15.757338
281,23117.3,23123.59,23086.19,23099.17,17.022575
282,23099.17,23101.56,23073.69,23074.86,17.007241
283,23075.21,23081.99,23052.93,23052.93,15.987317
284,23053.17,23074.43,23044.42,23062.5,17.159572
285,23062.5,23065.23,23048.59,23057.55,14.158267
286,23057.65,23058.1,23007.11,23008.59,16.202515
287,23008.59,23015.26,22995.42,23000.24,16.790024
288,22999.0,23004.03,22983.57,22986.12,17.534938
289,22986.28,23016.49,22983.96,23012.97,19.729039
290,23013.35,23020.56,23004.1,23019.31,14.518339
291,23019.38,23033.62,23015.64,23016.12,15.22698
292,23015.58,23015.59,22993.65,23001.57,17.933357
293,23001.4,23029.24,23000.36,23016.12,19.422457
294,23016.39,23032.09,23016.39,23030.15,15.644637
295,23030.7,23030.92,23015.09,23015.32,14.805019
296,23014.97,23015.15,22995.32,22998.36,13.497671
297,22998.51,22998.51,22918.21,22987.8,15.889262
298,22988.1,22996.52,22983.56,22983.56,17.249107
299,22985.33,22987.14,22976.08,22980.75,15.76499
300,22981.06,23013.83,22972.12,23013.5,18.496239
301,23013.5,23025.31,23012.7,23024.76,16.172951
302,23023.55,23024.7,22987.66,22992.57,16.045723
303,22991.42,22995.71,22981.32,22986.77,17.123529
304,22986.77,22995.23,22980.65,22984.16,16.931297
305,22984.7,22997.02,22968.48,22990.41,19.725287
306,22990.68,23004.12,22985.59,23002.88,17.776104
307,23000.82,23016.12,22996.6,23004.14,16.600186
308,23003.24,23018.06,22994.21,23014.75,16.538179
309,23015.52,23015.52,23004.8,23008.52,15.780821
310,23006.99,23017.58,22989.0,22996.12,18.405284
311,22996.44,23010.11,22989.73,23001.72,17.063238
312,23001.62,23009.72,22994.32,23002.03,17.980908
313,23002.55,23011.64,22997.25,23005.7,16.228408
314,23005.96,23011.91,22997.84,23005.39,16.607932
315,23005.3,23009.71,22996.03,23003.29,15.345841
316,23004.48,23005.13,22996.19,22996.19,10.648914
317,22996.19,22996.19,22975.42,22980.41,12.90446
318,22980.41,22982.66,22968.89,22972.02,12.491702
319,22971.56,22999.58,22961.36,22982.16,15.603886
320,22981.87,23000.34,22972.52,23000.14,16.191996
321,23000.14,23003.07,22991.44,23003.07,11.717936
322,23003.95,23004.43,22992.41,22999.15,11.083321
323,22999.62,22999.62,22977.48,22986.52,11.641732
324,22986.67,22986.96,22963.79,22977.84,13.671866
325,22977.84,22981.32,22967.44,22970.91,13.286755
326,22970.79,22978.77,22964.37,22978.77,14.639624
327,22978.77,22986.94,22972.67,22977.73,12.317826
328,22977.73,22984.85,22977.07,22981.0,12.202299
329,22981.17,22982.46,22972.25,22975.87,12.780604
330,22975.87,22977.14,22911.19,22934.76,15.021233
331,22936.18,22945.07,22920.42,22936.27,19.023791
332,22936.43,22952.63,22934.65,22935.0,15.442223
333,22934.65,22941.41,22912.57,22920.74,16.59786
334,22920.74,22921.96,22907.12,22917.31,13.648117
335,22915.47,22924.75,22908.29,22917.01,17.222589
336,22917.57,22925.39,22908.26,22908.26,12.986887
337,22907.8,22909.22,22846.82,22872.69,16.249541
338,22871.62,22893.32,22870.08,22874.14,15.920463
339,22873.34,22873.95,22850.69,22867.77,15.282463
340,22867.67,22878.95,22850.84,22876.92,16.958702
341,22873.49,22902.07,22871.83,22884.39,12.976082
342,22884.96,22893.47,22878.52,22885.16,15.684051
343,22885.0,22888.54,22871.62,22880.56,15.53257
344,22880.0,22890.71,22877.25,22884.67,15.608171
345,22884.67,22899.7,22873.57,22899.43,11.063191
346,22899.46,22901.44,22887.83,22891.32,14.023551
347,22892.16,22893.63,22887.15,22887.15,12.934341
348,22886.92,22886.92,22873.54,22875.29,10.538578
349,22875.76,22895.8,22875.76,22895.8,14.614135
350,22895.59,22922.81,22890.18,22892.12,16.305304
351,22892.33,22913.81,22892.33,22904.63,13.02663
352,22904.92,22907.0,22876.15,22886.86,12.360039
353,22886.25,22889.03,22879.22,22884.11,11.991378
354,22884.18,22885.49,22874.9,22880.38,13.806722
355,22879.38,22883.3,22843.66,22866.8,18.163583
356,22868.39,22869.49,22829.09,22831.29,16.101185
357,22831.85,22835.72,22802.78,22802.78,20.020216
358,22802.25,22804.94,22741.58,22760.4,22.574769
359,22760.4,22767.21,22671.58,22737.84,24.2077
360,22736.96,22736.96,22681.64,22715.32,20.61901
361,22715.32,22721.72,22641.69,22677.09,21.91917
362,22675.18,22727.76,22670.9,22695.83,19.816741
363,22696.08,22717.94,22681.88,22709.82,19.370025
364,22709.26,22728.47,22700.87,22723.1,18.613597
365,22723.25,22723.25,22675.34,22685.96,17.956107
366,22683.5,22762.06,22676.08,22741.96,18.363865
367,22741.02,22762.06,22737.95,22758.58,19.201766
368,22755.67,22755.67,22722.85,22736.25,16.658609
369,22736.22,22757.5,22735.91,22754.38,17.898428
370,22753.72,22773.67,22739.8,22772.94,16.753382
371,22772.94,22792.15,22761.78,22761.78,18.580712
372,22761.78,22775.26,22755.31,22756.54,17.308144
373,22755.28,22763.45,22745.51,22753.46,15.150796
374,22753.12,22761.49,22745.56,22761.49,16.927605
375,22761.84,22764.35,22746.83,22764.35,17.101031
376,22764.7,22802.85,22763.51,22788.71,16.347374
377,22790.79,22794.93,22783.37,22792.44,16.20645
378,22791.48,22809.04,22791.48,22806.03,14.139476
379,22805.88,23056.01,22792.17,22813.4,19.576657
380,22813.44,22825.69,22800.72,22809.81,16.558597
381,22810.68,22823.22,22800.59,22803.98,17.151101
382,22803.98,22803.98,22787.29,22794.16,12.558446
383,22790.83,22796.58,22777.38,22796.58,15.898096
384,22796.58,22819.5,22796.58,22818.16,13.913036
385,22818.12,22818.12,22803.51,22807.43,15.778379
386,22808.05,22812.41,22801.05,22801.05,13.634973
387,22799.13,22799.13,22759.42,22778.89,19.368891
388,22780.02,22785.7,22771.55,22772.53,17.990858
389,22772.69,22786.36,22758.07,22769.3,18.599641
390,22769.35,22797.11,22761.15,22793.81,19.870754
391,22793.81,22820.15,22789.78,22815.88,17.48438
392,22816.27,22818.44,22803.69,22809.06,16.875694
393,22809.1,22810.66,22800.92,22803.32,14.115835
394,22803.91,22806.54,22792.43,22795.85,17.158558
395,22795.65,22822.19,22791.78,22819.19,19.61808
396,22819.03,22833.8,22806.64,22829.05,17.58441
397,22829.07,22836.55,22821.48,22830.16,16.896553
398,22830.23,22835.65,22824.67,22827.8,17.311679
399,22828.15,22846.92,22828.15,22844.25,16.29647
400,22844.12,22844.78,22829.22,22834.88,14.467673
401,22834.88,22836.63,22819.87,22829.44,14.793162
402,22829.44,22844.24,22824.69,22843.52,14.513337
403,22843.0,22843.95,22830.71,22835.74,12.089161
404,22835.45,22859.53,22833.88,22854.9,15.968067
405,22855.9,22858.41,22845.72,22847.69,15.954907
406,22847.76,22849.18,22840.04,22844.47,13.100752
407,22842.06,22846.0,22829.88,22832.98,16.917833
408,22832.84,22837.03,22827.85,22833.15,16.730387
409,22831.72,22835.05,22825.32,22835.05,16.225457
410,22832.57,22842.45,22831.72,22839.98,15.931697
411,22839.84,22861.35,22834.5,22843.04,17.356327
412,22843.04,22847.84,22838.97,22845.51,13.935251
413,22846.33,22849.52,22839.24,22846.08,16.396371
414,22846.08,22863.24,22845.52,22847.54,18.360774
415,22847.54,22857.08,22833.16,22834.02,17.027461
416,22834.12,22836.04,22761.3,22832.19,18.557206
417,22832.01,22835.99,22823.77,22825.38,11.759177
418,22825.38,22826.64,22812.19,22817.66,17.042854
419,22817.45,22824.23,22812.44,22814.82,13.763828
420,22814.83,22822.69,22814.83,22820.53,13.914009
421,22820.66,22831.61,22820.66,22824.5,13.918288
422,22824.38,22830.37,22807.07,22830.33,19.122177
423,22830.23,22837.65,22829.6,22836.41,15.613904
424,22836.35,22836.52,22820.42,22826.75,17.463251
425,22826.75,22828.03,22811.91,22813.09,16.727588
426,22813.09,22824.88,22808.51,22815.42,21.021907
427,22815.31,22819.5,22810.08,22812.92,16.838032
428,22812.32,22820.86,22811.38,22820.86,12.619806
429,22820.91,22824.93,22814.52,22823.31,18.81073
430,22823.61,22830.77,22822.31,22830.6,14.120324
431,22830.77,22881.71,22830.74,22876.15,17.320971
432,22875.57,22885.87,22875.12,22878.71,20.559309
433,22878.77,22888.5,22874.56,22875.59,17.482329
434,22875.99,22884.63,22868.62,22882.71,17.25789
435,22882.71,22887.97,22872.94,22872.94,13.318087
436,22871.64,22872.12,22557.62,22862.52,18.899065
437,22862.52,22878.39,22859.47,22875.16,22.510493
438,22874.67,22884.6,22869.56,22869.59,14.768762
439,22869.49,22871.63,22865.13,22865.13,14.669205
440,22865.13,22867.72,22815.69,22855.12,16.57976
441,22855.12,22863.08,22851.62,22863.08,17.030011
442,22863.35,22872.89,22860.79,22868.64,17.556888
443,22867.82,22877.08,22863.57,22875.8,21.865685
444,22876.2,23054.38,22873.25,22875.83,21.348054
445,22875.07,22878.31,22868.95,22870.09,16.411031
446,22870.13,22870.26,22862.55,22870.26,16.255686
447,22870.6,22885.39,22870.04,22885.39,17.425453
448,22884.66,22894.62,22878.04,22879.69,17.727974
449,22882.47,22896.52,22882.1,22882.92,18.773638
450,22882.82,22894.4,22881.04,22883.38,15.605915
451,22883.42,22893.96,22880.75,22882.85,15.033424
452,22882.12,22883.19,22869.67,22870.93,14.643011
453,22870.93,22875.04,22867.02,22869.4,14.406964
454,22869.4,22877.24,22866.26,22876.43,14.547113
455,22873.2,22880.22,22872.08,22878.07,14.064862
456,22877.93,22879.09,22871.13,22871.33,15.315765
457,22871.75,22881.1,22867.84,22879.25,16.546647
458,22879.05,22884.61,22875.51,22882.27,13.006428
459,22882.12,22885.31,22879.54,22880.76,11.837671
460,22880.76,22886.95,22878.29,22878.33,12.715269
461,22878.47,22879.06,22871.07,22876.71,12.439779
462,22875.79,22894.12,22875.04,22893.31,16.16285
463,22892.52,22898.32,22891.83,22897.59,13.626245
464,22897.67,22898.33,22887.55,22890.84,14.334669
465,22890.91,22920.4,22889.78,22918.88,16.260618
466,22919.39,22926.92,22915.69,22919.37,14.664383
467,22919.37,22920.14,22868.25,22869.21,19.28617
468,22868.81,22880.96,22865.54,22871.53,15.168728
469,22872.44,22875.87,22864.6,22872.31,15.536697
470,22872.1,22876.51,22869.65,22876.19,11.828755
471,22876.26,22882.13,22872.18,22876.06,15.93207
472,22876.18,22882.95,22873.46,22874.12,12.454097
473,22874.82,22882.6,22874.82,22882.6,11.229388
474,22882.58,22884.02,22870.03,22871.37,13.8777
475,22870.31,22876.0,22866.37,22872.28,12.89457
476,22872.64,22901.68,22872.2,22901.68,13.953775
477,22901.48,22901.48,22883.23,22894.45,12.052141
478,22894.97,22902.7,22892.52,22899.65,13.91002
479,22899.65,22904.71,22896.48,22898.21,13.777554
480,22898.12,22906.8,22892.77,22901.17,15.601909
481,22900.35,22915.63,22899.75,22915.2,15.742834
482,22915.63,22943.55,22915.63,22922.2,15.845508
483,22922.87,22926.44,22904.54,22908.18,13.135893
484,22907.76,22930.05,22907.44,22925.75,15.824009
485,22924.93,22928.23,22917.94,22928.23,12.726354
486,22927.77,22943.48,22909.84,22921.1,17.90485
487,22921.21,22932.12,22919.09,22921.35,12.20133
488,22922.52,22925.67,22914.8,22917.14,12.186453
489,22916.57,22919.55,22911.28,22917.65,11.955523
490,22917.74,22921.95,22914.01,22920.59,11.539637
491,22920.59,22924.58,22918.27,22924.49,13.328124
492,22924.6,22934.05,22924.45,22928.51,11.620252
493,22928.51,22934.33,22924.41,22928.51,11.916738
494,22928.51,22948.02,22928.51,22936.04,11.432035
495,22936.47,22945.09,22934.23,22940.96,12.659053
496,22940.54,22941.1,22927.64,22927.64,10.775062
497,22928.76,22931.85,22923.72,22923.8,10.591476
498,22923.69,22936.01,22921.5,22934.59,10.795421
499,22934.57,22937.99,22930.79,22933.28,11.766298
500,22933.28,22942.98,22931.66,22940.78,12.912454
501,22941.76,22943.72,22936.09,22942.88,10.792217
502,22942.47,22968.13,22941.67,22956.78,14.521164
503,22956.78,22978.11,22953.47,22975.21,12.101394
504,22974.6,22984.44,22969.07,22973.01,14.949289
505,22972.76,22975.06,22958.0,22958.0,8.782896
506,22957.68,22957.68,22944.13,22946.44,10.453916
507,22945.39,22945.39,22935.02,22935.55,10.184308
508,22935.42,22939.88,22929.41,22931.32,12.391786
509,22931.32,22948.83,22928.65,22948.83,11.629835
510,22948.53,22948.72,22939.32,22939.33,10.16024
511,22939.03,22942.91,22936.5,22937.15,10.172609
512,22937.15,22940.09,22935.85,22939.1,10.775335
513,22938.45,22938.6,22931.72,22935.25,10.15529
514,22935.08,22936.63,22922.95,22925.56,12.459218
515,22925.56,22928.23,22914.31,22916.21,10.354745
516,22916.66,22935.15,22912.74,22932.89,12.237068
