,1,2,3,4,5
264,22978.51,22978.51,22978.51,22978.51,0.001463
265,22979.33,22979.33,22979.33,22979.33,0.117062
266,22979.34,22979.34,22978.66,22978.66,0.192355
267,22978.66,22978.66,22978.66,22978.66,0.0
268,22978.66,22978.66,22978.66,22978.66,0.0
269,22978.29,22978.29,22978.29,22978.29,0.001463
270,22977.97,22977.97,22977.72,22977.72,0.002463
271,22977.72,22977.72,22977.72,22977.72,0.0
272,22977.64,22977.64,22977.64,22977.64,0.001463
273,22977.61,22977.61,22977.61,22977.61,0.001463
274,22977.61,22977.61,22977.61,22977.61,0.0
275,22977.06,22977.06,22977.06,22977.06,0.001463
276,22976.92,22976.92,22976.92,22976.92,0.116047
277,22977.65,22977.81,22977.65,22977.81,0.152321
278,22977.81,22977.81,22977.81,22977.81,0.0
279,22977.81,22977.81,22977.81,22977.81,0.0
280,22977.81,22977.81,22977.81,22977.81,0.0
281,22977.81,22977.81,22977.81,22977.81,0.0
282,22977.81,22977.81,22977.81,22977.81,0.0
283,22977.97,22978.1,22977.97,22978.1,0.184089
284,22978.1,22978.1,22978.1,22978.1,0.0
285,22977.73,22977.73,22977.43,22977.43,0.200637
286,22977.43,22977.43,22975.32,22975.32,0.155968
287,22974.92,22974.92,22974.92,22974.92,0.001463
288,22974.56,22974.56,22974.56,22974.56,0.001463
289,22974.0,22974.0,22974.0,22974.0,0.001463
290,22974.0,22974.01,22974.0,22974.01,0.19021
291,22974.91,22974.91,22974.91,22974.91,0.10011
292,22975.55,22975.55,22975.55,22975.55,0.001
293,22975.55,22975.55,22975.55,22975.55,0.0
294,22975.19,22975.19,22975.18,22975.18,0.204134
295,22974.6,22974.6,22974.6,22974.6,0.038309
296,22976.32,22976.32,22976.32,22976.32,0.102715
297,22976.32,22976.32,22976.32,22976.32,0.0
298,22976.32,22976.32,22976.32,22976.32,0.0
299,22976.32,22976.32,22976.32,22976.32,0.0
300,22976.81,22977.04,22976.81,22977.04,0.161465
301,22977.04,22977.04,22977.04,22977.04,0.0
302,22977.22,22977.24,22977.22,22977.24,0.220653
303,22977.72,22978.2,22977.72,22978.2,0.113585
304,22978.55,22978.55,22978.55,22978.55,0.108362
305,22978.55,22978.55,22978.55,22978.55,0.0
306,22978.55,22978.55,22978.55,22978.55,0.0
307,22978.55,22978.55,22978.55,22978.55,0.0
308,22978.0,22978.0,22978.0,22978.0,0.086171
309,22978.08,22978.08,22978.08,22978.08,0.122291
310,22978.49,22978.49,22978.49,22978.49,0.100529
311,22978.49,22978.49,22978.49,22978.49,0.0
312,22978.49,22978.49,22978.49,22978.49,0.0
313,22978.49,22978.49,22978.49,22978.49,0.0
314,22978.51,22978.51,22978.51,22978.51,0.100964
315,22978.73,22978.79,22978.73,22978.79,0.216269
316,22979.2,22979.65,22979.2,22979.65,0.149261
317,22980.12,22980.82,22980.12,22980.82,0.02173
318,22980.82,22980.82,22980.82,22980.82,0.0
319,22979.53,22979.53,22979.35,22979.35,0.166674
320,22979.35,22979.35,22979.35,22979.35,0.0
321,22978.91,22979.62,22978.91,22979.62,0.244129
322,22979.62,22979.62,22979.62,22979.62,0.0
323,22979.62,22979.62,22979.62,22979.62,0.0
324,22980.11,22980.12,22980.11,22980.12,0.114882
325,22980.12,22980.12,22980.12,22980.12,0.0
326,22979.59,22979.59,22979.59,22979.59,0.111839
327,22979.17,22979.19,22979.17,22979.19,0.077899
328,22979.19,22979.19,22979.19,22979.19,0.0
329,22979.19,22979.19,22979.19,22979.19,0.0
330,22979.19,22979.19,22979.19,22979.19,0.0
331,22979.19,22979.19,22979.19,22979.19,0.0
332,22979.29,22979.29,22979.29,22979.29,0.17537
333,22979.9,22983.32,22979.9,22981.2,1.420288
334,22981.2,22981.2,22981.2,22981.2,0.0
335,22980.58,22980.92,22980.58,22980.92,0.105287
336,22980.58,22980.58,22980.57,22980.57,0.173645
337,22980.12,22980.12,22980.12,22980.12,0.001
338,22978.97,22978.97,22978.96,22978.96,0.21237
339,22978.96,22978.96,22978.96,22978.96,0.004351
340,22978.32,22978.32,22978.13,22978.13,0.227331
341,22978.13,22978.13,22978.13,22978.13,0.0
342,22978.42,22978.43,22978.42,22978.43,0.144484
343,22979.72,22979.98,22979.72,22979.98,0.167102
344,22979.98,22979.98,22979.98,22979.98,0.0
345,22979.98,22979.98,22979.98,22979.98,0.0
346,22979.98,22979.98,22979.98,22979.98,0.0
347,22979.98,22979.98,22979.98,22979.98,0.0
348,22979.52,22979.53,22979.52,22979.53,0.144042
349,22979.53,22979.53,22979.53,22979.53,0.0
350,22979.53,22979.53,22979.53,22979.53,0.035249
351,22979.19,22979.28,22979.19,22979.28,0.174922
352,22980.1,22980.1,22980.1,22980.1,0.001
353,22980.1,22980.54,22980.1,22980.54,0.200296
354,22980.54,22980.54,22980.54,22980.54,0.0
355,22981.2,22981.23,22981.2,22981.23,0.22068
356,22982.52,22982.54,22982.52,22982.54,0.149221
357,22982.6,22983.05,22982.6,22983.05,0.146173
358,22983.34,22983.34,22983.34,22983.34,0.19272
359,22983.87,22984.12,22983.87,22984.12,0.197942
360,22984.12,22984.49,22984.12,22984.49,0.210994
361,22984.49,22984.68,22984.49,22984.68,0.213606
362,22984.68,22985.14,22984.68,22985.14,0.241445
363,22985.14,22985.14,22985.14,22985.14,0.0
364,22985.14,22985.14,22985.14,22985.14,0.0
365,22985.14,22985.14,22985.14,22985.14,0.0
366,22985.86,22985.86,22985.86,22985.86,0.078745
367,22985.86,22985.86,22985.86,22985.86,0.0
368,22985.86,22985.86,22985.86,22985.86,0.0
369,22986.61,22986.61,22986.61,22986.61,0.084397
370,22986.61,22986.61,22986.61,22986.61,0.0
371,22986.78,22986.92,22986.78,22986.92,0.191849
372,22986.92,22986.92,22986.92,22986.92,0.0
373,22986.92,22986.92,22986.92,22986.92,0.0
374,22986.92,22986.92,22986.92,22986.92,0.0
375,22986.92,22986.92,22986.92,22986.92,0.0
376,22986.92,22986.92,22986.92,22986.92,0.0
377,22986.92,22986.92,22986.92,22986.92,0.0
378,22986.92,22986.92,22986.92,22986.92,0.0
379,22986.79,22986.79,22986.79,22986.79,0.097013
380,22986.94,22987.0,22986.94,22987.0,0.170097
381,22987.06,22987.31,22987.06,22987.31,0.223598
382,22987.31,22987.31,22987.31,22987.31,0.0
383,22986.82,22986.82,22986.56,22986.56,0.215346
384,22986.56,22986.56,22986.56,22986.56,0.0
385,22985.69,22985.69,22985.46,22985.46,0.084403
386,22985.46,22985.46,22985.46,22985.46,0.0
387,22982.52,22982.52,22982.52,22982.52,0.001
388,22982.52,22982.52,22982.52,22982.52,0.0
389,22980.62,22980.62,22977.72,22980.61,1.420751
390,22980.41,22980.71,22980.41,22980.71,0.219727
391,22980.82,22981.65,22980.82,22981.65,0.137056
392,22982.48,22982.48,22982.48,22982.48,0.196226
393,22982.52,22983.21,22982.52,22983.21,0.148236
394,22984.44,22984.44,22984.44,22984.44,0.08049
395,22984.58,22984.69,22984.58,22984.69,0.200999
396,22984.69,22985.01,22984.69,22985.01,0.218394
397,22985.89,22985.95,22985.89,22985.95,0.149658
398,22986.28,22986.28,22986.28,22986.28,0.14662
399,22984.39,22984.39,22984.35,22984.35,0.164913
400,22982.7,22982.7,22982.7,22982.7,0.161424
401,22983.57,22983.73,22983.57,22983.73,0.195788
402,22983.73,22983.73,22983.73,22983.73,0.0
403,22983.73,22983.73,22983.73,22983.73,0.0
404,22983.73,22983.73,22983.73,22983.73,0.0
405,22983.73,22983.73,22983.73,22983.73,0.0
406,22985.1,22985.1,22985.09,22985.09,0.144007
407,22985.09,22985.09,22985.09,22985.09,0.0
408,22985.09,22985.09,22985.09,22985.09,0.0
409,22985.09,22985.09,22985.09,22985.09,0.0
410,22984.92,22984.92,22984.92,22984.92,0.080923
411,22984.92,22984.92,22984.92,22984.92,0.0
412,22984.92,22984.92,22984.92,22984.92,0.0
413,22985.64,22985.67,22985.64,22985.67,0.21535
414,22985.38,22986.62,22985.38,22986.62,0.077262
415,22986.62,22986.62,22986.62,22986.62,0.0
416,22986.62,22986.62,22986.62,22986.62,0.0
417,22985.38,22985.38,22985.25,22985.25,0.229282
418,22985.25,22985.25,22984.92,22984.92,0.227126
419,22984.68,22984.68,22984.25,22984.25,0.227568
420,22984.15,22984.15,22984.02,22984.02,0.151423
421,22984.02,22984.02,22983.72,22983.72,0.224964
422,22986.27,22988.1,22986.27,22988.1,1.418878
423,22983.07,22983.4,22983.07,22983.4,0.161986
424,22983.4,22983.4,22983.4,22983.4,0.0
425,22983.4,22983.4,22983.4,22983.4,0.0
426,22983.9,22983.92,22983.9,22983.92,0.174906
427,22983.92,22983.92,22983.92,22983.92,0.0
428,22983.92,22983.92,22983.92,22983.92,0.0
429,22983.92,22983.92,22983.35,22983.35,0.160553
430,22983.03,22983.03,22983.03,22983.03,0.001463
431,22983.03,22983.03,22983.03,22983.03,0.0
432,22983.31,22983.31,22982.13,22982.13,0.199865
433,22982.66,22982.66,22981.87,22981.87,0.187549
434,22982.44,22982.44,22982.44,22982.44,0.001463
435,22980.57,22980.57,22980.57,22980.57,0.001463
436,22980.31,22980.51,22980.31,22980.51,0.163329
437,22981.27,22981.31,22981.27,22981.31,0.239737
438,22981.31,22981.96,22981.31,22981.96,0.232778
439,22983.5,22983.88,22983.5,22983.88,0.176211
440,22983.49,22983.49,22983.49,22983.49,0.19999
441,22983.49,22983.49,22983.49,22983.49,0.0
442,22982.11,22982.11,22981.45,22981.45,0.221953
443,22980.23,22980.23,22980.12,22980.12,0.162445
444,22980.12,22980.12,22980.12,22980.12,0.048609
445,22980.84,22981.32,22980.84,22981.32,0.208423
446,22982.52,22982.83,22982.52,22982.83,0.185354
447,22982.91,22983.17,22982.91,22983.17,0.22103
448,22983.85,22983.85,22983.85,22983.85,0.085712
449,22983.94,22984.09,22983.94,22984.09,0.199249
450,22984.57,22984.81,22984.57,22984.81,0.193595
451,22984.92,22985.14,22984.92,22985.14,0.076572
452,22985.69,22985.72,22985.69,22985.72,0.187126
453,22985.72,22985.72,22985.72,22985.72,0.0
454,22987.1,22987.1,22987.1,22987.1,0.07787
455,22987.31,22987.34,22987.31,22987.34,0.18053
456,22987.72,22987.96,22987.72,22987.96,0.197929
457,22987.96,22987.96,22987.96,22987.96,0.0
458,22987.96,22987.96,22987.96,22987.96,0.0
459,22987.96,22987.96,22987.96,22987.96,0.0
460,22988.1,22988.53,22988.1,22988.53,0.179653
461,22988.77,22988.78,22988.77,22988.78,0.186179
462,22988.84,22989.03,22987.79,22989.03,0.186614
463,22989.03,22989.03,22989.03,22989.03,0.0
464,22989.33,22989.47,22989.33,22989.47,0.277519
465,22989.5,22989.67,22989.5,22989.67,0.19704
466,22990.53,22990.53,22990.53,22990.53,0.19999
467,22990.53,22990.53,22990.53,22990.53,0.0
468,22990.53,22990.53,22990.53,22990.53,0.0
469,22989.4,22989.4,22989.4,22989.4,0.078732
470,22989.69,22989.86,22989.69,22989.86,0.16442
471,22989.86,22989.86,22989.86,22989.86,0.0
472,22989.45,22989.45,22989.33,22989.33,0.080193
473,22989.28,22989.28,22989.28,22989.28,0.088302
474,22989.35,22989.37,22989.35,22989.37,0.168774
475,22989.86,22990.05,22989.86,22990.05,0.002
476,22990.05,22990.05,22990.05,22990.05,0.0
477,22990.05,22990.05,22990.05,22990.05,0.0
478,22990.05,22990.05,22990.05,22990.05,0.0
479,22990.05,22990.05,22990.05,22990.05,0.0
480,22990.46,22990.46,22990.46,22990.46,0.093082
481,22990.46,22990.46,22990.46,22990.46,0.0
482,22990.46,22990.46,22990.46,22990.46,0.0
483,22990.46,22990.46,22990.46,22990.46,0.0
484,22990.46,22990.46,22990.46,22990.46,0.0
485,22990.46,22990.46,22990.46,22990.46,0.0
486,22990.46,22990.46,22990.46,22990.46,0.0
487,22989.86,22989.86,22989.85,22989.85,0.179645
488,22989.85,22989.85,22989.85,22989.85,0.0
489,22990.21,22990.23,22990.21,22990.23,0.240099
490,22990.23,22990.23,22990.23,22990.23,0.0
491,22990.23,22990.23,22990.23,22990.23,0.0
492,22990.23,22990.23,22990.23,22990.23,0.0
493,22990.23,22990.23,22990.23,22990.23,0.0
494,22990.22,22990.24,22990.22,22990.24,0.197041
495,22990.24,22990.24,22990.24,22990.24,0.0
496,22990.24,22990.24,22990.24,22990.24,0.0
497,22990.24,22990.24,22990.24,22990.24,0.0
498,22989.33,22989.33,22989.24,22989.24,0.183131
499,22989.24,22989.24,22989.24,22989.24,0.0
500,22989.33,22989.33,22989.02,22989.02,0.102381
501,22988.9,22988.9,22988.8,22988.8,0.113692
502,22988.69,22988.69,22988.69,22988.69,0.022621
503,22988.69,22988.69,22988.69,22988.69,0.0
504,22988.36,22988.36,22987.54,22987.54,0.21143
505,22988.36,22988.36,22988.36,22988.36,0.001463
506,22986.92,22986.92,22986.92,22986.92,0.001463
507,22986.89,22986.89,22986.83,22986.83,0.187065
508,22986.44,22986.79,22986.44,22986.79,0.00231
509,22987.01,22987.02,22987.01,22987.02,0.234912
510,22987.07,22987.09,22987.07,22987.09,0.147038
511,22987.09,22987.09,22987.09,22987.09,0.0
512,22987.09,22987.09,22987.09,22987.09,0.0
513,22987.14,22987.14,22986.68,22986.68,0.254067
514,22986.68,22986.68,22986.2,22986.2,0.188812
515,22986.68,22986.68,22986.14,22986.14,0.107892
516,22986.28,22986.28,22986.28,22986.28,0.113982
517,22986.28,22986.28,22986.28,22986.28,0.0
518,22986.29,22986.29,22986.29,22986.29,0.186638
519,22986.29,22986.29,22986.29,22986.29,0.146623
520,22985.94,22985.94,22985.94,22985.94,0.001463
521,22985.94,22985.94,22985.94,22985.94,0.0
522,22985.13,22985.13,22984.93,22984.93,0.087171
523,22984.68,22984.68,22983.73,22983.73,0.229735
